dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution
adult_dataset_reader,hifi_initializer,mcc_opportunity,0.5048550947341407,0.8403537866224433,0.5649116790962806,0.0708161682767818,0.1871096918085968,0.0600565843621399,{'eta': 0.9387135287939137}
adult_dataset_reader,hifi_initializer,acc_parity,0.6450868905653087,0.8514096185737977,0.5852197686740565,0.1021425559018233,0.206322728008489,0.1114640205261788,{'eta': 803.2495548605742}
adult_dataset_reader,hifi_initializer,acc_odds,0.7631938311428125,0.8446655610834716,0.5547996502728879,0.0814717299406591,0.1738461883460103,0.0934893495368164,{'eta': 93.23656072689978}
adult_dataset_reader,hifi_initializer,acc_opportunity,0.8051714065664176,0.8393587617468214,0.5592737340043832,0.0631136749931366,0.1888051722973733,0.0341873551804038,{'eta': 3.6859355566729706}
bank_dataset_reader,hifi_initializer,mcc_parity,0.3581477613881013,0.894227615611676,0.5069138896326202,0.0521865708832451,0.1487661282445188,0.0123607242339832,{'eta': 0.05191255545612523}
bank_dataset_reader,hifi_initializer,mcc_odds,0.3985031320273746,0.8919317809117744,0.4848669744822585,0.0863638424548839,0.1691379587248052,0.0707803441891522,{'eta': 4.255095573386763}
bank_dataset_reader,hifi_initializer,mcc_opportunity,0.4392652516123492,0.8981633322400787,0.4664557940323771,0.0356834477582391,0.0787118560952232,0.0271905424200278,{'eta': 186.29476385563186}
bank_dataset_reader,hifi_initializer,acc_parity,0.8256051907566633,0.8955395211544769,0.5012567021075649,0.0412521307015902,0.0699343303978135,0.0509074811863656,{'eta': 406.89009703218517}
bank_dataset_reader,hifi_initializer,acc_odds,0.8246683549240124,0.8963594621187274,0.4873657246375404,0.0716911071947151,0.0851428181931077,0.1038251366120219,{'eta': 4.628453359535083}
bank_dataset_reader,hifi_initializer,acc_opportunity,0.8192615959529702,0.8902918989832732,0.5079932809839718,0.0526083616511077,0.0760358522596284,0.071030303030303,{'eta': 0.9527911893877318}
compas_dataset_reader,hifi_initializer,mcc_parity,0.1190455983509838,0.6410048622366289,0.2816969500877175,0.1468503386927122,0.1626513517367336,0.113407056345445,{'eta': 4.925434089259472}
compas_dataset_reader,hifi_initializer,mcc_odds,0.2157330078053379,0.6620745542949756,0.3202525782357864,0.1045195704304484,0.1361977278220933,0.0832875068739689,{'eta': 2.9757244294982943}
compas_dataset_reader,hifi_initializer,mcc_opportunity,0.1339889662731372,0.6450567260940032,0.2819822145852152,0.1412656850060613,0.1620077379113523,0.1479932483120779,{'eta': 0.0011988602815082502}
