dataset,method,fitness_rule,fitness,overall_acc,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff,solution,alpha
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_overall_acc_eq_opp_diff,0.7142599467693462,0.9022630370613316,0.4921942692497581,0.0454505918546574,0.0877370133512846,0.0377524143985952,"{'l2': 0.001, 'dropout': 0.11670780230787656, 'privileged_demotion': 0.519917747672698, 'privileged_promotion': 0.38541304917530234, 'protected_demotion': 0.5425430425522764, 'protected_promotion': 0.229098537496945}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_MCC_stat_par_diff,0.1050445131719339,0.8919317809117744,0.5709919017464874,0.1232555611387523,0.0114423339717044,0.2149994469230486,"{'l2': 0.001, 'dropout': 0.08111290529438964, 'privileged_demotion': 0.17527341305858624, 'privileged_promotion': 0.5511938020929683, 'protected_demotion': 0.4661418869105272, 'protected_promotion': 0.36575800321174173}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_MCC_stat_par_diff,0.1854587985251131,0.8943916038045261,0.5451381430285545,0.1225565716812736,0.0082146946690474,0.2201311197364558,"{'l2': 0.0001, 'dropout': 0.09834356032662689, 'privileged_demotion': 0.19823945631187748, 'privileged_promotion': 0.5027143771921071, 'protected_demotion': 0.5244147273673005, 'protected_promotion': 0.33493981875141166}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_MCC_stat_par_diff,0.2663190389691134,0.8889799934404723,0.599863509397604,0.2462467666700789,0.0672254314593771,0.4352766798418972,"{'l2': 0.001, 'dropout': 0.17549921142679156, 'privileged_demotion': 0.12234993104084838, 'privileged_promotion': 0.5698899601659959, 'protected_demotion': 0.2512473173291982, 'protected_promotion': 0.11693203850836746}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_MCC_stat_par_diff,0.3582072148014012,0.8861921941620203,0.5554008631711516,0.0912412221305827,0.0080095607424209,0.1563492063492063,"{'l2': 0.0001, 'dropout': 0.12837222821651675, 'privileged_demotion': 0.1092229959748228, 'privileged_promotion': 0.4651902549260396, 'protected_demotion': 0.21269701459159623, 'protected_promotion': 0.038430366634940705}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_MCC_stat_par_diff,0.4508062336752269,0.8855362413906199,0.5741563829117365,0.1353094790979377,0.0425943632708121,0.2363508771929825,"{'l2': 0.0001, 'dropout': 0.1336848300231936, 'privileged_demotion': 0.08690201101669656, 'privileged_promotion': 0.44147537933730197, 'protected_demotion': 0.3684620269093007, 'protected_promotion': 0.5466072142302062}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_MCC_avg_odds_diff,0.0242783802356663,0.8940636274188258,0.5982955534517453,0.1192259130683534,0.0263198311301919,0.201600413009809,"{'l2': 0.01, 'dropout': 0.16682954089546587, 'privileged_demotion': 0.11059054263615653, 'privileged_promotion': 0.5761089358307667, 'protected_demotion': 0.3462990371032213, 'protected_promotion': 0.40736534001022384}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_MCC_avg_odds_diff,0.1723163072938021,0.905870777304034,0.5647070768166049,0.0389710301415532,0.0421112169564182,0.0719306466729147,"{'l2': 0.01, 'dropout': 0.08542163828947, 'privileged_demotion': 0.0459899162882929, 'privileged_promotion': 0.018030259620587637, 'protected_demotion': 0.39459773678512045, 'protected_promotion': 0.37983941594854287}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_MCC_avg_odds_diff,0.263088491148546,0.8883240406690718,0.5664367428457432,0.0402597605486511,0.0955418449898382,0.0259377494014365,"{'l2': 0.0001, 'dropout': 0.13955199048767014, 'privileged_demotion': 0.2239289513847122, 'privileged_promotion': 0.6099700259485741, 'protected_demotion': 0.20490298311385155, 'protected_promotion': 0.4175483375613416}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_MCC_avg_odds_diff,0.3630914258341147,0.8894719580190227,0.5789022564972856,0.0377001168260596,0.1097965929547076,0.0275510968031743,"{'l2': 0.01, 'dropout': 0.051340253344465514, 'privileged_demotion': 0.18757999358277946, 'privileged_promotion': 0.6487619162736711, 'protected_demotion': 0.2290122749565569, 'protected_promotion': 0.5741662177135315}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_MCC_avg_odds_diff,0.4284034952072789,0.8897999344047228,0.5636759902166887,0.1126864848303603,0.1759905283841454,0.0757369052048451,"{'l2': 0.01, 'dropout': 0.16066744367468505, 'privileged_demotion': 0.178688675143663, 'privileged_promotion': 0.5903259399480288, 'protected_demotion': 0.04192413875881369, 'protected_promotion': 0.4840186458828743}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_MCC_eq_opp_diff,0.0170273894551783,0.8906198753689735,0.5791838306442434,0.0823473427599367,0.0888112886114884,0.1235117208420879,"{'l2': 0.001, 'dropout': 0.07913131532943495, 'privileged_demotion': 0.0169438588882, 'privileged_promotion': 0.2545724582590452, 'protected_demotion': 0.15339266478643465, 'protected_promotion': 0.5149852212920406}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_MCC_eq_opp_diff,0.1677775724247243,0.8947195801902263,0.5919112390893395,0.0832442193485966,0.132671701820638,0.0606020942408376,"{'l2': 0.001, 'dropout': 0.09699997519943805, 'privileged_demotion': 0.09804390545798036, 'privileged_promotion': 0.4394492235354131, 'protected_demotion': 0.08629447485760276, 'protected_promotion': 0.5477463770930555}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_MCC_eq_opp_diff,0.2035885027495584,0.8740570678911118,0.5824721916934856,0.1011135762665574,0.0645146732177475,0.1752951861943688,"{'l2': 0.0001, 'dropout': 0.0208934188896297, 'privileged_demotion': 0.10557543967848071, 'privileged_promotion': 0.654704792620742, 'protected_demotion': 0.10937141472517142, 'protected_promotion': 0.14829949880575152}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_MCC_eq_opp_diff,0.2985269300207571,0.8875040997048212,0.5674674046794669,0.1952057126726116,0.2601951295940258,0.2009339514882753,"{'l2': 0.001, 'dropout': 0.03000861415117465, 'privileged_demotion': 0.14809122371227557, 'privileged_promotion': 0.44625256456615936, 'protected_demotion': 0.05403074788248619, 'protected_promotion': 0.4549674567466462}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_MCC_eq_opp_diff,0.4749167719959476,0.8720892095769105,0.5946838966801582,0.0380153313369469,0.1005364150196205,0.0041517267408945,"{'l2': 0.01, 'dropout': 0.07853639460557812, 'privileged_demotion': 0.05341195444352753, 'privileged_promotion': 0.5909716396967448, 'protected_demotion': 0.18099078635929539, 'protected_promotion': 0.5790648944672231}",0.8
bank_dataset_reader,hifi_initializer,alpha_02_overall_acc_stat_par_diff,0.0802268584047684,0.8909478517546736,0.4535493934122508,0.1085868941782774,0.1224533899327078,0.1177204301075268,{'eta': 779.3912185286055},0.2
bank_dataset_reader,hifi_initializer,alpha_035_overall_acc_stat_par_diff,0.213798445900598,0.8825844539193178,0.5500708566519804,0.0572960775088434,0.1463170968787125,0.0225225225225225,{'eta': 604.3201194914673},0.35
bank_dataset_reader,hifi_initializer,alpha_05_overall_acc_stat_par_diff,0.4315443932304882,0.8981633322400787,0.4509594120916114,0.0009245422208089,0.0350745457791023,0.0008771929824561,{'eta': 979.6914444574063},0.5
bank_dataset_reader,hifi_initializer,alpha_065_overall_acc_stat_par_diff,0.5344826887126697,0.9040669071826828,0.5355466142828226,0.0714593179865187,0.1518880027316406,0.065169452181987,{'eta': 598.829820806189},0.65
bank_dataset_reader,hifi_initializer,alpha_08_overall_acc_stat_par_diff,0.7010941957001138,0.8925877336831748,0.5790229680469898,0.0551508010019371,0.0648799562321308,0.0557017543859649,{'eta': 200.860739033154},0.8
bank_dataset_reader,hifi_initializer,alpha_02_overall_acc_avg_odds_diff,0.1581510860015471,0.9011151197113808,0.4645936905961428,0.0275899224259113,0.0667415800669778,0.0503111693416312,{'eta': 54.12850159271133},0.2
bank_dataset_reader,hifi_initializer,alpha_035_overall_acc_avg_odds_diff,0.2353286089271608,0.8979993440472286,0.5244637909390918,0.1214940945990295,0.138605496252555,0.1940765117235705,{'eta': 977.488466200382},0.35
bank_dataset_reader,hifi_initializer,alpha_05_overall_acc_avg_odds_diff,0.4125632399110462,0.9007871433256806,0.5351166882238283,0.075660663503588,0.1014258188824662,0.1343873517786561,{'eta': 340.5726493745197},0.5
bank_dataset_reader,hifi_initializer,alpha_065_overall_acc_avg_odds_diff,0.5483183918308009,0.891439816333224,0.5031095534756287,0.0889071108165562,0.1616478136079689,0.0557205298455173,{'eta': 100.95939913055228},0.65
bank_dataset_reader,hifi_initializer,alpha_08_overall_acc_avg_odds_diff,0.6821028493019669,0.8909478517546736,0.5320778170414803,0.1532771605088606,0.2047775017486312,0.2138333333333333,{'eta': 0.6039623321986575},0.8
bank_dataset_reader,hifi_initializer,alpha_02_overall_acc_eq_opp_diff,0.1602695919368982,0.8807805837979665,0.4504833011269674,0.0128386965204235,0.0494081500359638,0.0198581560283688,{'eta': 1.4350249196962241},0.2
bank_dataset_reader,hifi_initializer,alpha_035_overall_acc_eq_opp_diff,0.2979914183313711,0.891439816333224,0.483249166128657,0.0447738290983033,0.0996776571088595,0.0215577190542419,{'eta': 0.3502972596597586},0.35
bank_dataset_reader,hifi_initializer,alpha_05_overall_acc_eq_opp_diff,0.3697385475755395,0.8973433912758282,0.5390774537928026,0.1164412073789445,0.1319736125892646,0.1578662961247491,{'eta': 78.95289767083003},0.5
bank_dataset_reader,hifi_initializer,alpha_065_overall_acc_eq_opp_diff,0.5715358715501052,0.8912758281403739,0.5309376581409723,0.0672101429589348,0.1398782654854334,0.0222669049746797,{'eta': 182.45591992632646},0.65
bank_dataset_reader,hifi_initializer,alpha_08_overall_acc_eq_opp_diff,0.7111267479650556,0.8979993440472286,0.487686789921848,0.0575535681552873,0.1108875128998968,0.0363636363636363,{'eta': 2.0175586951996483},0.8
bank_dataset_reader,hifi_initializer,alpha_02_MCC_stat_par_diff,0.0241685283500168,0.9016070842899312,0.5337336226185934,0.0273475017242448,0.1032227452171272,0.0254829170074876,{'eta': 13.699121776041325},0.2
bank_dataset_reader,hifi_initializer,alpha_035_MCC_stat_par_diff,0.1230001480036417,0.8983273204329288,0.4941881604488612,0.0350584189342583,0.0768703202360918,0.0167887667887667,{'eta': 323.5121356772814},0.35
bank_dataset_reader,hifi_initializer,alpha_05_MCC_stat_par_diff,0.1989592592179573,0.8922597572974745,0.4787839338463295,0.0233316052857786,0.0808654154104149,0.0059014156575132,{'eta': 308.8039749428791},0.5
bank_dataset_reader,hifi_initializer,alpha_065_MCC_stat_par_diff,0.258450555070423,0.887176123319121,0.4854633056012437,0.1339266780931436,0.163144553058244,0.1358355674709561,{'eta': 0.008109261716233473},0.65
bank_dataset_reader,hifi_initializer,alpha_08_MCC_stat_par_diff,0.4122299561685571,0.8991472613971794,0.5409990773847103,0.0948053238143712,0.1028465286960559,0.1218326320710612,{'eta': 80.77887531273939},0.8
bank_dataset_reader,hifi_initializer,alpha_02_MCC_avg_odds_diff,0.0224664981414688,0.8863561823548705,0.4999176699482291,0.0968962948102212,0.1171826820914042,0.1128093158660844,{'eta': 0.002129142214290477},0.2
bank_dataset_reader,hifi_initializer,alpha_035_MCC_avg_odds_diff,0.1681817548416524,0.8968514266972778,0.5272997529686634,0.0251894749190457,0.0916862392926222,0.0216156126482214,{'eta': 0.026330206972305596},0.35
bank_dataset_reader,hifi_initializer,alpha_05_MCC_avg_odds_diff,0.2106401393104648,0.8909478517546736,0.4943620214590133,0.0730817428380837,0.0861933145513671,0.0748496786232635,{'eta': 0.12771355567922185},0.5
bank_dataset_reader,hifi_initializer,alpha_065_MCC_avg_odds_diff,0.3006707483046922,0.8989832732043292,0.5040824350629329,0.0770938128177548,0.1204149093810555,0.0952785891226384,{'eta': 84.78684669454002},0.65
bank_dataset_reader,hifi_initializer,alpha_08_MCC_avg_odds_diff,0.3865240231723948,0.8940636274188258,0.4961661569097426,0.052044511776996,0.1134095494283792,0.0307927996936039,{'eta': 206.89187999766997},0.8
bank_dataset_reader,hifi_initializer,alpha_02_MCC_eq_opp_diff,0.1005287029207624,0.8943916038045261,0.5081844117014374,0.0166182745810016,0.0798217912869997,0.0013852242744063,{'eta': 67.70025163149417},0.2
bank_dataset_reader,hifi_initializer,alpha_035_MCC_eq_opp_diff,0.1560647734678498,0.8909478517546736,0.4977313456160449,0.0395910252955147,0.0849641073029125,0.0279095346119474,{'eta': 1.6604139542282386},0.35
bank_dataset_reader,hifi_initializer,alpha_05_MCC_eq_opp_diff,0.1793667667485393,0.8963594621187274,0.5328937402154248,0.1044178433400955,0.1414778768617042,0.1741602067183462,{'eta': 3.053565096619399},0.5
bank_dataset_reader,hifi_initializer,alpha_065_MCC_eq_opp_diff,0.3298453081624681,0.8901279107904231,0.5310206570942961,0.0445318402991008,0.0887830245976313,0.043766054139498,{'eta': 0.11948524498751656},0.65
bank_dataset_reader,hifi_initializer,alpha_08_MCC_eq_opp_diff,0.4100443314474528,0.8894719580190227,0.5200880733906476,0.0496607091503484,0.1185838753713964,0.0301306363253265,{'eta': 15.610672624236827},0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_overall_acc_stat_par_diff,0.1750737946867825,0.8753689734339127,0.0,0.0,0.0,0.0,"{'l2': 0.01, 'dropout': 0.16323124335968586, 'privileged_demotion': 0.6924928981381018, 'privileged_promotion': 0.18056447914677795, 'protected_demotion': 0.6213295785793429, 'protected_promotion': 0.46020843498894154}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_overall_acc_stat_par_diff,0.292334542311591,0.902755001639882,0.5066205234846457,0.0336004790054183,0.0363533973267194,0.0603783592644978,"{'l2': 0.01, 'dropout': 0.017988790019196937, 'privileged_demotion': 0.398828734476804, 'privileged_promotion': 0.348297982341415, 'protected_demotion': 0.45540875745381426, 'protected_promotion': 0.31866737401923056}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_overall_acc_stat_par_diff,0.4201903893385869,0.8932436864545753,0.3880349599198152,0.02019283643162,0.0528629077774015,0.012541380188439,"{'l2': 0.001, 'dropout': 0.1523950508151894, 'privileged_demotion': 0.4343324563274955, 'privileged_promotion': 0.20063039759544235, 'protected_demotion': 0.6598945714312092, 'protected_promotion': 0.23472860141152624}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_overall_acc_stat_par_diff,0.5780162108409085,0.9063627418825844,0.6064202176488004,0.113008829156394,0.0317702039507756,0.1824843610366399,"{'l2': 0.01, 'dropout': 0.07245505044346748, 'privileged_demotion': 0.16863747504746932, 'privileged_promotion': 0.29806939689583306, 'protected_demotion': 0.5662537096100863, 'protected_promotion': 0.2435338859177888}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_overall_acc_stat_par_diff,0.7256342707253763,0.9101344703181372,0.5568170284068841,0.0966746650230158,0.0123665276456671,0.1644787644787644,"{'l2': 0.01, 'dropout': 0.0026856130010457294, 'privileged_demotion': 0.10932606714738427, 'privileged_promotion': 0.08965388040926785, 'protected_demotion': 0.31746145868302467, 'protected_promotion': 0.12669027197042798}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_overall_acc_avg_odds_diff,0.1516705844759855,0.8998032141685799,0.4658754314566892,0.035362572947163,0.0658913466671008,0.0597336834208552,"{'l2': 0.0001, 'dropout': 0.18194079173937983, 'privileged_demotion': 0.1966336147469764, 'privileged_promotion': 0.009510624180077643, 'protected_demotion': 0.4867894768789808, 'protected_promotion': 0.3941680697581944}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_overall_acc_avg_odds_diff,0.2880099324719591,0.902918989832732,0.5313976678848864,0.043094944568457,0.0811894733052525,0.0524469950581858,"{'l2': 0.0001, 'dropout': 0.018460348904641374, 'privileged_demotion': 0.18969861319629144, 'privileged_promotion': 0.2425547750505536, 'protected_demotion': 0.4465555580028319, 'protected_promotion': 0.38559526235778724}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_overall_acc_avg_odds_diff,0.4238583439135384,0.887176123319121,0.3057464777749523,0.0394594354920441,0.0213096070014309,0.0735342555994729,"{'l2': 0.001, 'dropout': 0.14365830692626969, 'privileged_demotion': 0.5702251444068849, 'privileged_promotion': 0.12636803034023794, 'protected_demotion': 0.6063795311531646, 'protected_promotion': 0.06547289547434479}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_overall_acc_avg_odds_diff,0.5668519054082201,0.8860282059691702,0.293920130141041,0.02590408134783,0.0088267785171184,0.0422764227642276,"{'l2': 0.0001, 'dropout': 0.14804413276368347, 'privileged_demotion': 0.6099348294389767, 'privileged_promotion': 0.08543432972375767, 'protected_demotion': 0.7066470994315823, 'protected_promotion': 0.003819815523398969}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_overall_acc_avg_odds_diff,0.7047995469770327,0.9007871433256806,0.5604240373644864,0.0791508384175588,0.0754240688317767,0.0971055088702147,"{'l2': 0.001, 'dropout': 0.0047134530707612365, 'privileged_demotion': 0.013517649525517816, 'privileged_promotion': 0.11456495448321946, 'protected_demotion': 0.3471263250084927, 'protected_promotion': 0.614726083739025}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_overall_acc_eq_opp_diff,0.1749426041325024,0.8747130206625123,0.0,0.0,0.0,0.0,"{'l2': 0.01, 'dropout': 0.17894028729321887, 'privileged_demotion': 0.6109770268500743, 'privileged_promotion': 0.3598496242761236, 'protected_demotion': 0.2549465518882406, 'protected_promotion': 0.8661266070848724}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_overall_acc_eq_opp_diff,0.307182682846835,0.8776648081338143,0.0,0.0,0.0,0.0,"{'l2': 0.01, 'dropout': 0.06986294695008621, 'privileged_demotion': 0.7782866587891215, 'privileged_promotion': 0.0018264814219286392, 'protected_demotion': 0.2102831697050508, 'protected_promotion': 0.6816597753031371}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_overall_acc_eq_opp_diff,0.4086786180349438,0.8925877336831748,0.5617271817309106,0.072434725012222,0.0987664751605272,0.0752304976132871,"{'l2': 0.0001, 'dropout': 0.049130442198247186, 'privileged_demotion': 0.2684525614390406, 'privileged_promotion': 0.5716519414268836, 'protected_demotion': 0.3071710376379402, 'protected_promotion': 0.6310780620450162}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_overall_acc_eq_opp_diff,0.5731449089537417,0.9047228599540832,0.5621106621836978,0.0376298274570747,0.0874260533022363,0.0426427143326071,"{'l2': 0.01, 'dropout': 0.16411146365768148, 'privileged_demotion': 0.23926321290182181, 'privileged_promotion': 0.3344744238484933, 'protected_demotion': 0.4415275107958298, 'protected_promotion': 0.3616589198735899}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_overall_acc_eq_opp_diff,0.6979283073436895,0.89996720236143,0.4653994841275115,0.0937406035548873,0.1252201639842089,0.1102272727272727,"{'l2': 0.01, 'dropout': 0.18754454354332245, 'privileged_demotion': 0.276855927732795, 'privileged_promotion': 0.0960297238032537, 'protected_demotion': 0.27184073125411, 'protected_promotion': 0.3015455496594477}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_MCC_stat_par_diff,-0.5454313578629725,0.8750409970482125,0.2517928924187673,0.529166752167971,0.7447374204334074,0.1637254901960784,"{'l2': 0.001, 'dropout': 0.10373342951678491, 'privileged_demotion': 0.5416032303664798, 'privileged_promotion': 0.16030716215946322, 'protected_demotion': 0.7116072890521129, 'protected_promotion': 0.9584319333916356}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_MCC_stat_par_diff,0.1631985952574265,0.8888160052476222,0.5687420693800666,0.2185265301555748,0.0551709677316872,0.3685536099784121,"{'l2': 0.001, 'dropout': 0.007009615905021735, 'privileged_demotion': 0.2602148847385302, 'privileged_promotion': 0.6173708969519103, 'protected_demotion': 0.5284794866086318, 'protected_promotion': 0.27432264367024317}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_MCC_stat_par_diff,0.2561583841060976,0.8889799934404723,0.568471530008784,0.0584625180496562,0.0561547617965889,0.081484132665235,"{'l2': 0.01, 'dropout': 0.04859031024558341, 'privileged_demotion': 0.15489085330171534, 'privileged_promotion': 0.4224068334711388, 'protected_demotion': 0.4014825105867549, 'protected_promotion': 0.3172264175666567}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_MCC_stat_par_diff,0.3401225347965621,0.8917677927189243,0.5861650048749253,0.0869363871655775,0.1168134810632552,0.1113513513513513,"{'l2': 0.01, 'dropout': 0.12778602900123925, 'privileged_demotion': 0.17867756773822016, 'privileged_promotion': 0.5396061091541956, 'protected_demotion': 0.12948615938339758, 'protected_promotion': 0.22618112450492342}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_MCC_stat_par_diff,0.454765605066548,0.8888160052476222,0.5950150380581771,0.104613930338683,0.1062321268999685,0.1486830926083262,"{'l2': 0.0001, 'dropout': 0.18629498875999453, 'privileged_demotion': 0.07500184029079106, 'privileged_promotion': 0.48461572210911075, 'protected_demotion': 0.1016951199156688, 'protected_promotion': 0.26084410460357654}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_MCC_avg_odds_diff,0.0766594524698229,0.9035749426041324,0.567131333307738,0.0459585177396558,0.0650439579627329,0.0770095721370084,"{'l2': 0.0001, 'dropout': 0.053256441824336934, 'privileged_demotion': 0.1736714440817419, 'privileged_promotion': 0.40318998054391775, 'protected_demotion': 0.2208842738697947, 'protected_promotion': 0.24430589444431702}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_MCC_avg_odds_diff,0.1255579123133314,0.8802886192194163,0.5348779313665195,0.0948451748691544,0.0131799427416638,0.1801574398904766,"{'l2': 0.0001, 'dropout': 0.11669976128633254, 'privileged_demotion': 0.20881532068759578, 'privileged_promotion': 0.6414820769912858, 'protected_demotion': 0.025976204155201826, 'protected_promotion': 0.013841195840129904}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_MCC_avg_odds_diff,0.2814545559421185,0.8845523122335192,0.5992395985427857,0.0363304866585486,0.0930671926123336,0.0462301587301587,"{'l2': 0.001, 'dropout': 0.06883339387434952, 'privileged_demotion': 0.12312912454269963, 'privileged_promotion': 0.6396126322738265, 'protected_demotion': 0.011980841350040072, 'protected_promotion': 0.21599809208407122}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_MCC_avg_odds_diff,0.3312174635289198,0.8819285011479173,0.5642841488572724,0.1016206663665923,0.1243845572780741,0.1212517433751743,"{'l2': 0.0001, 'dropout': 0.15810173822933615, 'privileged_demotion': 0.03167972199999432, 'privileged_promotion': 0.470106923807921, 'protected_demotion': 0.03853151632005556, 'protected_promotion': 0.2554632265645911}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_MCC_avg_odds_diff,0.405213835212895,0.8825844539193178,0.5630257429278317,0.2260337956468519,0.0659979332216798,0.3815679613048109,"{'l2': 0.01, 'dropout': 0.10188454580043593, 'privileged_demotion': 0.15607043960937794, 'privileged_promotion': 0.6410230767621965, 'protected_demotion': 0.36557947657729073, 'protected_promotion': 0.26255512618099547}",0.8
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_02_MCC_eq_opp_diff,0.0276874933944848,0.8866841587405707,0.567707141832522,0.0565942775362998,0.0355454549653793,0.1073174187150244,"{'l2': 0.0001, 'dropout': 0.1668367024618961, 'privileged_demotion': 0.0543849075873519, 'privileged_promotion': 0.36091522277242355, 'protected_demotion': 0.3496955619858962, 'protected_promotion': 0.4299009463753263}",0.2
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_035_MCC_eq_opp_diff,0.1585776417341416,0.889963922597573,0.5813548384522274,0.0364740412103571,0.0541893095084584,0.0690716180371352,"{'l2': 0.001, 'dropout': 0.0061503078080445885, 'privileged_demotion': 0.003423244876814266, 'privileged_promotion': 0.33789704332561976, 'protected_demotion': 0.09862888429276051, 'protected_promotion': 0.3717313000177346}",0.35
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_05_MCC_eq_opp_diff,0.2677779363635628,0.8583142013775008,0.5701697943703359,0.0784293842846137,0.1977034706470574,0.0346139216432103,"{'l2': 0.0001, 'dropout': 0.025240956248601183, 'privileged_demotion': 0.15403044029601792, 'privileged_promotion': 0.8099778410135664, 'protected_demotion': 0.09376205986320907, 'protected_promotion': 0.7688584562644353}",0.5
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_065_MCC_eq_opp_diff,0.3472796277793611,0.8952115447687766,0.5501218706595234,0.0187955631114948,0.0436641773066731,0.0294273947123687,"{'l2': 0.001, 'dropout': 0.11040933568969755, 'privileged_demotion': 0.09982356483474485, 'privileged_promotion': 0.22974687853381826, 'protected_demotion': 0.41125375859481594, 'protected_promotion': 0.490872701600973}",0.65
bank_dataset_reader,ftl_mlp_xi_reg_initializer,alpha_08_MCC_eq_opp_diff,0.4757487704675083,0.87143325680551,0.5977784873887769,0.0406412456516372,0.1304906658680243,0.0123700972175662,"{'l2': 0.0001, 'dropout': 0.1394155225501422, 'privileged_demotion': 0.06140904762347027, 'privileged_promotion': 0.6091191454002296, 'protected_demotion': 0.1550218465146857, 'protected_promotion': 0.4367667038553411}",0.8
bank_dataset_reader,hifi_initializer,alpha_02_overall_acc_stat_par_diff,0.1745490324696622,0.8727451623483109,0.0,0.0,0.0,0.0,{'eta': 611.955376217489},0.2
bank_dataset_reader,hifi_initializer,alpha_035_overall_acc_stat_par_diff,0.1906935923600349,0.887176123319121,0.5381121255222696,0.130260394329261,0.1843354627717805,0.1622340425531915,{'eta': 363.2163783424301},0.35
bank_dataset_reader,hifi_initializer,alpha_05_overall_acc_stat_par_diff,0.4397343391275828,0.8794686782551656,0.0,0.0,0.0,0.0,{'eta': 958.0741663505765},0.5
bank_dataset_reader,hifi_initializer,alpha_065_overall_acc_stat_par_diff,0.574319448999672,0.8835683830764185,0.0,0.0,0.0,0.0,{'eta': 459.485015220389},0.65
bank_dataset_reader,hifi_initializer,alpha_08_overall_acc_stat_par_diff,0.6765486015225665,0.8838963594621188,0.4964714975916753,0.0946967207727932,0.1528424302356431,0.0695601767987826,{'eta': 0.011732509559102697},0.8
bank_dataset_reader,hifi_initializer,alpha_02_overall_acc_avg_odds_diff,0.1744178419153821,0.8720892095769105,0.0,0.0,0.0,0.0,{'eta': 969.0417080758082},0.2
bank_dataset_reader,hifi_initializer,alpha_035_overall_acc_avg_odds_diff,0.3037963266644801,0.8679895047556576,0.0,0.0,0.0,0.0,{'eta': 879.9922531610114},0.35
bank_dataset_reader,hifi_initializer,alpha_05_overall_acc_avg_odds_diff,0.4383404394883568,0.8766808789767137,0.0,0.0,0.0,0.0,{'eta': 981.6148744770334},0.5
bank_dataset_reader,hifi_initializer,alpha_065_overall_acc_avg_odds_diff,0.5685254452051668,0.8950475565759265,0.4649131402631948,0.037872761626244,0.0676587825882348,0.0341955712326082,{'eta': 15.421352407760413},0.65
bank_dataset_reader,hifi_initializer,alpha_08_overall_acc_avg_odds_diff,0.7129888603402923,0.8989832732043292,0.5285836904912069,0.0309887911158556,0.0703880755408697,0.0230258074486169,{'eta': 145.58096212664648},0.8
